ENT,NOM_ENT,MUN,NOM_MUN,LOC50K,NOM_LOC,ID_VIV,CLAVIVP,PAREDES,TECHOS,PISOS,COCINA,CUADORM,TOTCUART,ELECTRI,DISAGU,DOTAGUAD,SERSAN,USOEXC,CONAGU,DRENAJE,COMBUST,ELIBAS,TENVIV,FADQUI,ESTUFAG,ESTUFAL,TINACO,BOILER,CISTERNA,REGADERA,MEDLUZ,RADIO,TELEVI,REFRIG,LAVADORA,AUTOPROP,COMPU,TELEFONO,CELULAR,INTERNET,NUMINF,NUMPERS,TIPOHOG,MCONMIG,MNUMPERS,COMIO1VEZ,NOCOMI1D,SINCOMER,INGTRHOG,FACTOR,ESTRATO,UPM,TAM_LOC,CERTEZA,IDH125
01,Aguascalientes,002,Asientos,0000,Localidad de menos de 50 mil habitantes,07419257,1,7,09,2,1,01,04,1,2,1,3,,,5,1,7,1,4,1,4,2,4,2,4,2,2,4,2,4,2,4,2,4,2,,00001,5,3,,1,3,2,,9,301-01-002-0001,0003,01,0,0
01,Aguascalientes,002,Asientos,0000,Localidad de menos de 50 mil habitantes,07419259,1,8,09,2,1,01,03,1,2,1,1,1,6,2,1,7,1,3,1,4,2,4,2,4,2,1,3,1,3,2,4,2,3,2,02,00003,1,3,,2,4,2,003000,9,301-01-002-0001,0003,01,0,0
01,Aguascalientes,002,Asientos,0000,Localidad de menos de 50 mil habitantes,07419262,1,8,09,2,1,02,03,1,2,1,3,,,9,3,7,1,3,1,4,2,4,2,4,1,1,3,1,3,2,4,2,4,2,02,00005,1,3,,2,4,2,003429,9,301-01-002-0001,0003,01,0,0
01,Aguascalientes,002,Asientos,0000,Localidad de menos de 50 mil habitantes,07419264,1,8,09,3,1,01,03,1,2,1,1,3,5,1,1,3,1,3,1,4,1,3,2,3,1,1,3,1,3,1,4,1,3,2,02,00003,1,9,,2,4,2,999999,9,301-01-002-0001,0003,01,0,0
01,Aguascalientes,002,Asientos,0000,Localidad de menos de 50 mil habitantes,07419266,1,8,09,2,3,01,01,1,2,1,1,3,6,2,1,3,3,,1,4,1,4,2,4,1,1,3,1,4,2,4,2,4,2,02,00007,1,3,,2,4,2,002571,9,301-01-002-0001,0003,01,0,0
01,Aguascalientes,002,Asientos,0000,Localidad de menos de 50 mil habitantes,07419270,1,7,09,1,1,02,08,1,2,1,1,3,7,2,1,4,1,4,1,3,1,3,2,3,1,1,3,1,3,1,4,2,3,2,01,00006,2,1,02,2,4,2,002571,9,301-01-002-0001,0003,01,0,0
01,Aguascalientes,002,Asientos,0000,Localidad de menos de 50 mil habitantes,08570425,1,7,09,2,1,02,03,1,2,1,1,3,5,2,1,4,1,3,1,3,1,4,1,3,1,1,3,1,3,1,4,1,3,2,03,00003,1,3,,2,4,2,004286,9,301-01-002-0001,0010,01,0,0
01,Aguascalientes,002,Asientos,0000,Localidad de menos de 50 mil habitantes,08570471,1,8,09,2,3,01,01,1,2,1,3,,,1,6,4,1,3,1,4,1,4,2,4,1,1,3,1,3,1,4,2,4,2,01,00002,1,3,,2,4,2,999999,9,301-01-002-0001,0010,01,0,0
01,Aguascalientes,002,Asientos,0000,Localidad de menos de 50 mil habitantes,08570474,1,8,09,2,1,01,02,1,1,1,1,3,5,1,1,4,1,2,1,4,1,3,2,3,1,1,3,1,3,1,9,2,4,2,02,00006,1,3,,2,4,2,000000,9,301-01-002-0001,0010,01,0,0
01,Aguascalientes,002,Asientos,0000,Localidad de menos de 50 mil habitantes,08570476,1,7,09,2,1,03,04,1,2,1,1,3,5,1,3,5,1,3,2,3,1,4,2,3,1,1,3,1,3,1,4,1,4,2,02,00009,1,3,,2,4,2,000000,9,301-01-002-0001,0010,01,0,0
01,Aguascalientes,002,Asientos,0000,Localidad de menos de 50 mil habitantes,09701999,1,7,09,2,1,02,04,1,1,2,1,3,5,1,1,1,1,3,1,4,1,4,2,3,1,1,3,1,4,1,4,2,3,2,02,00007,1,3,,2,4,2,008571,6,300-01-002-0001,0002,01,0,0
01,Aguascalientes,002,Asientos,0000,Localidad de menos de 50 mil habitantes,09702000,1,8,09,2,1,01,02,1,1,2,1,3,5,1,1,1,1,3,1,4,2,4,2,4,1,1,3,1,3,2,4,1,4,2,02,00006,1,3,,2,4,2,004286,6,300-01-002-0001,0002,01,0,0
01,Aguascalientes,002,Asientos,0000,Localidad de menos de 50 mil habitantes,09702001,1,8,09,2,1,02,03,1,1,2,1,3,5,1,1,1,1,3,1,4,1,3,1,3,1,1,3,1,3,1,4,2,4,2,02,00005,1,3,,1,3,1,003214,6,300-01-002-0001,0002,01,0,0
01,Aguascalientes,002,Asientos,0000,Localidad de menos de 50 mil habitantes,09702002,1,8,03,2,3,01,01,1,2,2,1,3,6,2,1,3,1,2,1,4,2,4,2,4,1,1,3,2,4,2,4,2,3,2,01,00004,1,9,,1,3,1,,6,300-01-002-0001,0002,01,0,0
01,Aguascalientes,002,Asientos,0000,Localidad de menos de 50 mil habitantes,09702003,1,7,03,2,1,02,04,1,1,1,1,3,5,1,1,4,1,1,1,4,1,3,2,3,1,1,3,1,4,2,4,2,4,2,01,00012,3,3,,2,4,2,006429,6,300-01-002-0001,0002,01,0,0
01,Aguascalientes,002,Asientos,0000,Localidad de menos de 50 mil habitantes,09702004,1,7,03,2,1,02,03,1,1,2,1,3,5,1,1,1,1,3,1,4,1,4,2,3,1,1,3,1,3,2,4,2,3,2,02,00004,1,3,,2,4,2,003000,6,300-01-002-0001,0002,01,0,0
01,Aguascalientes,002,Asientos,0000,Localidad de menos de 50 mil habitantes,10000384,1,8,03,2,1,01,03,1,1,1,1,3,5,1,1,1,3,,1,4,1,3,2,3,1,1,3,1,3,2,4,2,4,2,02,00004,1,3,,2,4,2,003429,9,301-01-002-0001,0004,01,0,0
01,Aguascalientes,002,Asientos,0000,Localidad de menos de 50 mil habitantes,10000389,1,8,09,2,1,01,04,1,1,1,1,3,6,1,1,1,3,,1,4,1,4,2,4,1,1,3,1,3,2,4,2,4,2,02,00004,1,3,,2,4,2,003000,9,301-01-002-0001,0004,01,0,0
01,Aguascalientes,002,Asientos,0000,Localidad de menos de 50 mil habitantes,10000390,1,8,03,2,1,01,03,1,1,1,1,3,5,1,1,4,1,3,1,4,1,3,2,3,1,1,3,1,3,1,4,2,4,2,02,00004,1,3,,2,4,2,,9,301-01-002-0001,0004,01,0,0
01,Aguascalientes,002,Asientos,0000,Localidad de menos de 50 mil habitantes,10052333,1,8,03,2,3,01,02,3,1,1,1,1,6,1,1,3,3,,1,4,2,4,2,4,2,2,3,2,4,2,4,2,4,2,02,00004,1,3,,2,4,1,002571,8,300-01-002-0003,0038,02,0,0
01,Aguascalientes,002,Asientos,0000,Localidad de menos de 50 mil habitantes,10052375,1,8,03,2,1,01,02,3,2,1,1,1,5,1,1,3,3,,1,4,2,4,2,4,9,1,4,2,4,2,4,2,4,2,02,00003,1,3,,2,4,2,001929,8,300-01-002-0003,0038,02,0,0
01,Aguascalientes,002,Asientos,0000,Localidad de menos de 50 mil habitantes,10052378,1,8,09,3,1,02,02,1,1,1,1,3,5,1,1,3,1,2,1,4,1,3,2,3,1,1,3,1,3,1,4,1,3,2,01,00007,2,3,,2,4,2,003857,8,300-01-002-0003,0038,02,0,0
01,Aguascalientes,002,Asientos,0000,Localidad de menos de 50 mil habitantes,10052389,1,8,03,2,1,02,03,1,1,1,1,3,5,1,1,3,3,,1,4,1,3,2,3,1,1,3,2,3,1,3,2,3,2,01,00004,1,3,,1,3,2,,8,300-01-002-0003,0038,02,0,0
01,Aguascalientes,002,Asientos,0000,Localidad de menos de 50 mil habitantes,10052390,1,8,09,2,1,02,03,1,2,1,1,3,5,1,1,7,1,2,1,4,1,3,2,3,1,1,3,1,3,2,4,2,4,2,02,00003,1,1,01,2,4,2,001929,8,300-01-002-0003,0038,02,0,0
01,Aguascalientes,002,Asientos,0000,Localidad de menos de 50 mil habitantes,10052391,1,8,09,3,1,02,04,1,1,1,1,3,5,1,1,3,1,2,1,4,1,3,2,3,1,1,3,1,3,1,4,2,3,2,02,00003,1,3,,2,4,2,003200,8,300-01-002-0003,0038,02,0,0
01,Aguascalientes,002,Asientos,0000,Localidad de menos de 50 mil habitantes,10052392,1,8,09,2,1,02,03,1,2,1,1,3,5,1,1,3,1,2,1,4,1,3,2,3,1,1,3,1,3,1,4,2,3,2,02,00004,1,3,,2,4,2,006429,8,300-01-002-0003,0038,02,0,0
01,Aguascalientes,002,Asientos,0000,Localidad de menos de 50 mil habitantes,10052393,1,8,09,2,1,03,05,1,1,1,1,3,5,1,1,3,1,3,1,4,1,3,2,3,1,1,3,1,3,1,3,1,3,2,02,00004,1,3,,2,4,2,004286,8,300-01-002-0003,0038,02,0,0
01,Aguascalientes,002,Asientos,0000,Localidad de menos de 50 mil habitantes,10052394,1,8,09,2,1,02,04,1,1,1,1,3,5,1,1,3,1,3,1,4,1,4,2,3,1,2,3,1,3,1,9,2,3,2,02,00005,1,3,,2,4,2,003600,8,300-01-002-0003,0038,02,0,0
01,Aguascalientes,002,Asientos,0000,Localidad de menos de 50 mil habitantes,10052395,1,7,03,2,1,01,01,1,1,1,1,3,5,1,1,6,1,2,1,4,2,4,2,4,1,1,3,1,3,2,4,2,3,2,02,00004,1,3,,2,4,2,002571,8,300-01-002-0003,0038,02,0,0
01,Aguascalientes,002,Asientos,0000,Localidad de menos de 50 mil habitantes,10052396,1,8,09,2,1,04,05,1,1,1,1,3,5,1,1,3,1,2,1,4,1,3,2,3,1,1,3,1,3,2,4,2,3,2,01,00007,2,9,,2,4,2,004971,8,300-01-002-0003,0038,02,0,0
01,Aguascalientes,002,Asientos,0000,Localidad de menos de 50 mil habitantes,10065860,1,8,09,2,1,02,03,1,1,1,1,3,5,1,1,3,1,2,1,4,1,3,2,3,1,1,3,1,3,1,4,1,3,2,02,00004,1,3,,2,4,2,010000,8,300-01-002-0003,0033,02,0,0
01,Aguascalientes,002,Asientos,0000,Localidad de menos de 50 mil habitantes,10065872,1,7,09,3,1,04,04,1,1,1,1,3,5,1,1,3,1,3,1,4,1,3,1,3,1,1,3,1,3,1,3,1,3,1,01,00006,1,1,01,2,4,2,010286,8,300-01-002-0003,0033,02,0,0
01,Aguascalientes,002,Asientos,0000,Localidad de menos de 50 mil habitantes,10065877,1,7,09,3,1,03,04,1,1,1,1,3,5,1,1,3,1,3,1,4,1,3,2,3,1,1,3,1,3,1,3,1,3,1,01,00006,1,3,,2,4,2,006429,8,300-01-002-0003,0033,02,0,0
01,Aguascalientes,002,Asientos,0000,Localidad de menos de 50 mil habitantes,10065880,1,7,06,2,1,01,02,1,2,1,1,3,5,1,1,3,1,3,1,4,1,3,2,3,1,1,3,1,3,1,4,2,3,2,01,00001,5,3,,2,4,2,,8,300-01-002-0003,0033,02,0,0
01,Aguascalientes,002,Asientos,0000,Localidad de menos de 50 mil habitantes,10065882,1,8,09,2,1,04,08,1,1,1,1,3,5,1,1,3,1,3,1,4,1,3,2,3,1,1,3,1,3,2,4,1,3,2,01,00004,2,1,01,2,4,2,004072,8,300-01-002-0003,0033,02,0,0
01,Aguascalientes,002,Asientos,0000,Localidad de menos de 50 mil habitantes,14195055,1,7,09,2,1,01,02,1,1,1,1,3,6,1,3,3,1,3,1,3,2,4,2,4,2,1,4,2,4,2,4,2,4,2,02,00002,1,3,,2,4,2,005142,9,301-01-002-0001,0005,01,0,0
01,Aguascalientes,002,Asientos,0000,Localidad de menos de 50 mil habitantes,14195057,1,7,09,2,1,03,04,1,1,1,1,3,6,1,3,3,1,3,1,3,2,4,2,4,1,1,3,1,3,2,4,2,3,2,01,00004,1,3,,2,4,2,001286,9,301-01-002-0001,0005,01,0,0
01,Aguascalientes,002,Asientos,0000,Localidad de menos de 50 mil habitantes,14195058,1,7,09,2,1,02,03,1,1,1,1,3,6,1,3,3,3,,1,3,2,4,2,4,1,1,3,1,3,2,4,2,4,2,02,00005,1,3,,2,4,2,002571,9,301-01-002-0001,0005,01,0,0
01,Aguascalientes,002,Asientos,0000,Localidad de menos de 50 mil habitantes,14195059,1,8,09,1,1,01,04,1,2,1,1,3,6,1,3,3,1,4,1,4,2,4,2,4,2,1,3,2,4,2,4,2,4,2,02,00003,1,3,,2,4,2,001286,9,301-01-002-0001,0005,01,0,0
01,Aguascalientes,002,Asientos,0000,Localidad de menos de 50 mil habitantes,14195247,1,7,09,2,1,01,04,1,1,1,3,,,5,1,3,1,3,1,4,2,4,2,4,1,1,3,1,3,2,4,2,4,2,01,00002,1,3,,2,4,2,000000,6,300-01-002-0001,0008,01,0,0
01,Aguascalientes,002,Asientos,0000,Localidad de menos de 50 mil habitantes,14195250,1,8,09,2,1,02,03,1,1,1,1,3,5,1,1,3,1,3,1,4,1,4,2,3,2,1,3,1,3,2,4,2,4,2,01,00004,1,3,,2,4,2,,6,300-01-002-0001,0008,01,0,0
01,Aguascalientes,002,Asientos,0000,Localidad de menos de 50 mil habitantes,14195254,1,7,03,2,3,01,03,1,2,1,1,3,5,1,3,3,1,2,2,3,1,4,2,3,1,2,3,2,4,2,4,2,3,2,01,00001,5,3,,2,4,2,000429,6,300-01-002-0001,0008,01,0,0
01,Aguascalientes,002,Asientos,0000,Localidad de menos de 50 mil habitantes,14195259,1,7,09,2,1,03,06,1,1,1,1,3,5,1,1,3,1,3,1,4,1,3,2,3,1,1,3,1,3,1,4,1,4,2,04,00008,2,3,,2,4,2,005571,6,300-01-002-0001,0008,01,0,0
01,Aguascalientes,002,Asientos,0000,Localidad de menos de 50 mil habitantes,14195260,1,7,03,2,1,01,02,1,2,1,1,3,5,1,1,4,1,3,1,3,1,3,2,3,1,1,3,1,3,2,4,1,4,2,01,00002,1,3,,2,4,2,003000,6,300-01-002-0001,0008,01,0,0
01,Aguascalientes,002,Asientos,0000,Localidad de menos de 50 mil habitantes,14195261,1,7,03,1,1,01,02,1,2,1,1,3,6,1,3,4,1,3,2,3,1,4,2,4,1,2,3,2,4,2,4,2,4,2,01,00001,5,9,,9,9,9,,6,300-01-002-0001,0008,01,0,0
01,Aguascalientes,002,Asientos,0000,Localidad de menos de 50 mil habitantes,14195262,1,8,09,2,1,02,03,1,2,1,1,3,5,1,1,3,1,2,1,4,1,3,2,3,1,1,3,1,3,1,4,2,4,2,02,00004,1,3,,2,4,2,,6,300-01-002-0001,0008,01,0,0
01,Aguascalientes,002,Asientos,0000,Localidad de menos de 50 mil habitantes,14195263,1,7,09,2,1,03,04,1,1,1,1,3,6,1,1,4,1,3,1,3,1,4,2,4,1,1,3,1,3,2,4,1,4,2,02,00005,2,3,,2,4,2,003000,6,300-01-002-0001,0008,01,0,0
01,Aguascalientes,002,Asientos,0000,Localidad de menos de 50 mil habitantes,14195264,1,7,03,2,1,02,03,1,1,1,3,,,5,1,3,1,3,1,4,2,4,2,4,1,1,3,2,4,2,4,1,4,2,02,00007,1,3,,2,3,1,004607,6,300-01-002-0001,0008,01,0,0
01,Aguascalientes,002,Asientos,0000,Localidad de menos de 50 mil habitantes,14195265,1,7,03,2,1,02,04,1,2,1,3,,,5,1,3,1,3,1,4,2,4,2,4,1,1,3,2,4,2,4,2,4,2,02,00005,1,3,,2,4,2,,6,300-01-002-0001,0008,01,0,0
01,Aguascalientes,002,Asientos,0000,Localidad de menos de 50 mil habitantes,14198849,1,8,09,2,1,03,05,1,2,1,1,3,5,1,3,4,1,3,1,3,1,4,2,4,1,1,3,1,4,2,4,2,4,2,02,00008,2,3,,2,4,2,009429,9,301-01-002-0001,0005,01,0,0
01,Aguascalientes,002,Asientos,0000,Localidad de menos de 50 mil habitantes,14198874,1,7,09,2,1,03,04,1,1,1,1,3,6,1,1,4,1,3,1,3,2,4,2,4,1,1,3,1,3,2,4,2,4,2,01,00005,2,3,,2,3,2,002571,9,301-01-002-0001,0005,01,0,0
01,Aguascalientes,002,Asientos,0000,Localidad de menos de 50 mil habitantes,14198876,1,7,09,2,1,03,04,1,2,1,1,3,6,1,1,3,1,3,1,3,1,4,2,4,1,1,3,2,3,2,4,2,4,2,02,00006,1,3,,2,4,2,003514,9,301-01-002-0001,0005,01,0,0
01,Aguascalientes,002,Asientos,0000,Localidad de menos de 50 mil habitantes,14198877,1,7,01,1,3,02,02,3,2,1,3,,,5,3,4,1,3,2,3,2,4,2,4,2,1,4,2,4,2,4,2,4,2,02,00007,1,9,,9,9,9,002571,9,301-01-002-0001,0005,01,0,0
01,Aguascalientes,002,Asientos,0000,Localidad de menos de 50 mil habitantes,14198878,1,7,03,2,1,03,04,1,1,1,1,3,6,1,1,4,1,3,1,3,2,4,2,4,1,1,3,1,3,2,4,2,4,2,01,00006,1,3,,2,4,2,002143,9,301-01-002-0001,0005,01,0,0
01,Aguascalientes,002,Asientos,0000,Localidad de menos de 50 mil habitantes,14198879,1,7,03,1,3,01,02,3,4,,3,,,5,1,4,1,3,1,4,2,4,2,4,2,2,4,2,4,2,4,2,4,2,02,00003,1,3,,2,4,2,,9,301-01-002-0001,0005,01,0,0
01,Aguascalientes,002,Asientos,0000,Localidad de menos de 50 mil habitantes,14198880,1,7,01,1,1,02,02,3,2,1,3,,,5,3,4,1,3,2,3,2,4,2,4,2,2,4,2,4,2,4,2,4,2,01,00006,1,3,,2,4,2,,9,301-01-002-0001,0005,01,0,0
01,Aguascalientes,002,Asientos,0000,Localidad de menos de 50 mil habitantes,14198929,1,7,03,2,1,01,02,1,1,1,1,3,5,1,1,1,3,,1,4,2,4,2,4,1,1,3,2,3,2,4,2,4,2,02,00004,1,3,,2,4,2,,9,301-01-002-0001,0004,01,0,0
01,Aguascalientes,002,Asientos,0000,Localidad de menos de 50 mil habitantes,14198932,1,7,09,2,1,01,04,1,1,1,1,3,5,1,1,4,3,,1,4,1,3,1,3,1,1,3,1,4,1,4,1,3,2,02,00002,1,3,,2,4,2,,9,301-01-002-0001,0004,01,0,0
01,Aguascalientes,002,Asientos,0000,Localidad de menos de 50 mil habitantes,14198933,1,7,09,2,1,02,03,1,1,1,1,3,6,1,1,1,1,3,1,4,2,4,2,4,1,1,3,1,3,2,4,2,4,2,04,00008,2,3,,2,4,2,004286,9,301-01-002-0001,0004,01,0,0
01,Aguascalientes,002,Asientos,0000,Localidad de menos de 50 mil habitantes,14198934,1,7,03,2,1,01,06,1,1,1,1,3,5,1,1,4,1,3,1,3,1,3,2,3,1,1,3,1,3,1,4,1,4,2,02,00002,1,3,,2,4,2,,9,301-01-002-0001,0004,01,0,0
01,Aguascalientes,002,Asientos,0000,Localidad de menos de 50 mil habitantes,14198935,1,7,03,2,1,03,04,1,1,1,1,3,5,1,1,1,1,3,1,3,2,3,2,3,1,1,3,1,3,2,4,1,4,2,02,00007,2,3,,2,4,2,003643,9,301-01-002-0001,0004,01,0,0
01,Aguascalientes,002,Asientos,0000,Localidad de menos de 50 mil habitantes,14199584,1,7,09,2,1,03,05,1,1,1,1,3,5,1,1,3,1,3,1,3,1,3,2,3,1,1,4,1,3,1,4,2,4,2,02,00008,2,9,,9,9,9,,9,301-01-002-0001,0005,01,0,0
01,Aguascalientes,002,Asientos,0000,Localidad de menos de 50 mil habitantes,14199589,1,7,09,2,9,99,99,9,2,1,3,,,1,1,3,1,3,1,3,2,4,2,4,9,2,4,2,9,2,4,2,3,2,02,00007,1,9,,9,9,9,003000,9,301-01-002-0001,0005,01,0,0
01,Aguascalientes,002,Asientos,0000,Localidad de menos de 50 mil habitantes,14199594,1,7,09,2,1,02,03,1,1,1,1,3,5,1,1,3,1,2,1,4,1,3,1,3,1,2,4,1,3,1,4,2,4,2,02,00005,1,3,,2,4,2,999999,9,301-01-002-0001,0005,01,0,0
01,Aguascalientes,002,Asientos,0000,Localidad de menos de 50 mil habitantes,14199598,1,7,03,2,1,03,05,1,2,1,1,3,5,1,1,3,1,3,1,4,1,4,2,3,2,1,3,1,3,2,4,2,4,2,02,00005,1,3,,2,4,2,004343,9,301-01-002-0001,0005,01,0,0
01,Aguascalientes,002,Asientos,0000,Localidad de menos de 50 mil habitantes,14199601,1,7,09,2,1,02,03,1,2,1,1,3,5,1,1,4,1,3,1,3,1,4,2,4,1,2,3,2,3,2,4,2,3,2,02,00003,1,3,,2,4,2,001542,9,301-01-002-0001,0005,01,0,0
01,Aguascalientes,002,Asientos,0000,Localidad de menos de 50 mil habitantes,14199603,1,7,09,2,1,02,03,1,2,1,1,1,6,1,1,3,1,3,1,3,2,4,2,4,2,1,3,2,3,2,4,2,4,2,02,00004,1,3,,2,4,2,000771,9,301-01-002-0001,0005,01,0,0
01,Aguascalientes,002,Asientos,0000,Localidad de menos de 50 mil habitantes,14199607,1,7,03,2,1,03,04,1,2,1,1,3,6,1,1,4,1,1,1,3,2,4,2,4,1,1,3,2,4,2,4,2,4,2,04,00008,2,9,,9,9,9,003000,9,301-01-002-0001,0005,01,0,0
01,Aguascalientes,002,Asientos,0000,Localidad de menos de 50 mil habitantes,14199613,1,7,03,2,1,04,05,1,2,1,1,3,6,1,3,4,1,3,1,3,2,4,2,4,2,1,3,2,4,1,4,2,4,2,02,00004,2,3,,2,4,2,,9,301-01-002-0001,0005,01,0,0
01,Aguascalientes,002,Asientos,0000,Localidad de menos de 50 mil habitantes,14199614,1,7,03,2,1,01,03,1,1,1,1,3,5,1,3,3,1,3,1,3,1,4,2,3,2,2,3,1,4,2,4,2,4,2,02,00004,1,3,,2,4,2,001286,9,301-01-002-0001,0005,01,0,0
01,Aguascalientes,002,Asientos,0000,Localidad de menos de 50 mil habitantes,14199622,1,7,03,3,1,01,01,1,1,1,1,3,5,1,1,3,1,4,1,3,1,4,2,3,2,1,3,1,4,2,4,2,4,2,02,00004,1,3,,1,4,2,003429,9,301-01-002-0001,0005,01,0,0
01,Aguascalientes,002,Asientos,0000,Localidad de menos de 50 mil habitantes,14199625,1,7,09,2,1,03,04,1,1,1,1,3,5,1,1,3,1,3,1,3,1,3,2,3,1,1,3,1,3,2,4,2,3,2,02,00004,2,3,,2,4,2,004286,9,301-01-002-0001,0005,01,0,0
01,Aguascalientes,002,Asientos,0000,Localidad de menos de 50 mil habitantes,14199626,1,7,09,2,1,03,04,1,1,1,1,1,5,1,1,3,1,4,1,3,1,3,2,3,1,1,4,1,3,1,4,2,4,2,06,00006,2,3,,2,4,2,,9,301-01-002-0001,0005,01,0,0
01,Aguascalientes,002,Asientos,0000,Localidad de menos de 50 mil habitantes,14983847,1,7,07,2,1,03,04,1,1,3,1,3,5,1,1,3,1,4,1,4,1,3,2,3,1,1,3,1,3,2,4,1,4,2,02,00011,2,3,,2,4,2,003857,8,300-01-002-0003,0008,02,0,0
01,Aguascalientes,002,Asientos,0000,Localidad de menos de 50 mil habitantes,14983853,1,8,09,3,1,04,10,1,1,3,1,3,5,1,1,3,1,3,1,4,1,3,2,3,1,1,3,1,3,1,3,1,3,1,,00003,1,3,,2,4,2,,8,300-01-002-0003,0008,02,0,0
01,Aguascalientes,002,Asientos,0000,Localidad de menos de 50 mil habitantes,14983854,1,7,07,2,1,01,04,1,1,3,1,3,5,1,1,3,3,,1,4,2,4,2,4,1,1,3,1,3,2,4,2,3,2,02,00004,1,3,,2,4,2,000000,8,300-01-002-0003,0008,02,0,0
01,Aguascalientes,002,Asientos,0000,Localidad de menos de 50 mil habitantes,14983855,1,7,09,2,1,02,05,1,1,2,1,3,5,1,1,3,1,1,1,4,1,3,1,3,1,1,3,1,3,1,4,1,3,2,02,00004,2,3,,2,4,2,003000,8,300-01-002-0003,0008,02,0,0
01,Aguascalientes,002,Asientos,0000,Localidad de menos de 50 mil habitantes,14983856,1,8,09,3,1,02,03,1,1,1,1,3,5,1,1,3,1,3,1,4,1,3,2,3,1,1,3,1,3,1,3,2,3,2,02,00003,1,3,,2,4,2,006429,8,300-01-002-0003,0008,02,0,0
01,Aguascalientes,002,Asientos,0000,Localidad de menos de 50 mil habitantes,14983857,1,8,09,3,1,01,02,1,1,3,1,3,5,1,1,3,1,3,1,4,1,3,2,3,1,1,3,1,3,1,3,2,3,2,,00003,1,3,,2,4,2,006429,8,300-01-002-0003,0008,02,0,0
01,Aguascalientes,002,Asientos,0000,Localidad de menos de 50 mil habitantes,14983858,1,7,07,3,1,03,06,1,1,3,1,3,5,1,1,3,1,4,1,4,1,3,2,3,1,1,3,1,3,2,4,1,4,2,02,00004,2,3,,2,4,2,001000,8,300-01-002-0003,0008,02,0,0
01,Aguascalientes,002,Asientos,0000,Localidad de menos de 50 mil habitantes,14983860,1,8,09,3,1,01,03,1,1,5,1,3,5,1,1,3,1,2,1,4,1,3,2,3,1,1,3,1,3,2,4,2,4,2,01,00002,2,3,,2,4,2,002571,8,300-01-002-0003,0002,02,0,0
01,Aguascalientes,002,Asientos,0000,Localidad de menos de 50 mil habitantes,14983861,1,7,03,2,1,01,02,1,2,2,1,3,6,1,1,3,2,,1,4,2,4,2,4,2,1,3,1,3,2,4,2,3,2,02,00003,1,3,,2,4,2,007929,8,300-01-002-0003,0002,02,0,0
01,Aguascalientes,002,Asientos,0000,Localidad de menos de 50 mil habitantes,14983862,1,7,03,2,1,01,02,1,1,3,1,3,5,1,1,3,1,1,1,3,2,4,2,4,1,1,3,1,3,2,4,2,4,2,02,00005,1,3,,2,4,2,,8,300-01-002-0003,0002,02,0,0
01,Aguascalientes,002,Asientos,0000,Localidad de menos de 50 mil habitantes,14983863,1,8,09,2,1,04,09,1,1,2,1,3,5,1,1,3,1,3,1,4,1,3,2,3,1,1,3,1,3,1,4,2,3,2,02,00004,1,3,,2,4,2,005143,8,300-01-002-0003,0002,02,0,0
01,Aguascalientes,002,Asientos,0000,Localidad de menos de 50 mil habitantes,14983864,1,7,03,2,1,01,02,1,1,2,3,,,1,1,3,3,,1,4,2,4,2,4,1,1,4,2,3,2,4,1,4,2,,00002,1,3,,2,4,2,,8,300-01-002-0003,0002,02,0,0
01,Aguascalientes,002,Asientos,0000,Localidad de menos de 50 mil habitantes,14984019,1,7,09,2,1,03,04,1,1,1,1,3,5,1,1,3,1,4,1,4,2,4,2,3,2,1,3,1,3,1,4,1,4,1,04,00007,4,1,01,2,4,2,,8,300-01-002-0003,0007,02,0,0
01,Aguascalientes,002,Asientos,0000,Localidad de menos de 50 mil habitantes,14984041,1,7,09,2,1,02,03,1,1,3,1,3,5,1,1,3,2,,1,4,1,4,2,3,1,1,3,1,3,1,4,2,3,2,03,00005,1,3,,2,4,2,005143,8,300-01-002-0003,0007,02,0,0
01,Aguascalientes,002,Asientos,0000,Localidad de menos de 50 mil habitantes,14984042,1,8,09,3,1,02,04,1,1,1,1,3,5,1,1,3,1,1,1,4,1,3,2,3,1,1,3,1,3,2,4,1,4,2,02,00003,1,3,,2,4,2,009000,8,300-01-002-0003,0007,02,0,0
01,Aguascalientes,002,Asientos,0000,Localidad de menos de 50 mil habitantes,14984043,1,7,03,1,3,02,02,1,1,1,1,3,6,3,1,3,1,3,1,4,2,4,2,4,1,2,3,1,3,2,4,2,3,2,01,00007,2,3,,2,4,2,004286,8,300-01-002-0003,0007,02,0,0
01,Aguascalientes,002,Asientos,0000,Localidad de menos de 50 mil habitantes,14984044,1,7,07,2,1,01,05,1,1,3,1,3,5,1,5,3,2,,2,3,1,3,2,3,1,2,3,1,3,1,4,2,3,2,01,00001,5,3,,2,4,2,,8,300-01-002-0003,0007,02,0,0
01,Aguascalientes,002,Asientos,0000,Localidad de menos de 50 mil habitantes,14984045,1,7,03,1,1,01,02,1,1,3,1,3,6,3,1,3,1,4,1,4,2,4,2,4,1,1,3,1,3,2,4,2,4,2,01,00007,2,3,,1,4,1,,8,300-01-002-0003,0007,02,0,0
01,Aguascalientes,002,Asientos,0000,Localidad de menos de 50 mil habitantes,14984074,1,8,09,2,1,05,06,1,1,2,1,3,5,1,1,3,1,3,1,4,1,3,2,3,1,1,3,1,3,1,3,1,3,2,,00008,2,1,01,2,4,2,017000,8,300-01-002-0003,0007,02,0,0
